TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240722,9,20240723,TD,10:30,11:00,-13.5,17.834,30,7.2,18
20240722,10,20240723,TD,10:30,11:00,-47.8,18.164,30,7.8,18
20240722,11,20240723,TD,10:30,11:00,-28.8,22.212,30,7.5,22
20240722,12,20240723,TD,10:30,11:00,-25.3,21.925,30,7.4,22
20240722,13,20240723,TD,10:30,11:00,-56.3,17.952,30,8,18
20240722,14,20240723,TD,10:30,11:00,-11.8,22.064,30,7.2,22
20240722,15,20240723,TD,10:30,11:00,-40.5,22.123,30,7.7,22
20240722,17,20240723,TD,10:30,11:00,-50.9,21.896,30,7.9,22
20240722,18,20240723,TD,10:30,11:00,-19.7,22.016,30,7.3,22
20240722,19,20240723,TD,10:30,11:00,-61.1,21.837,30,8,22
20240722,1,20240724,TD,9:45,10:40,-36.8,21.972,30,7.6,22
20240722,2,20240724,TD,9:45,10:40,-25.5,17.641,30,7.4,18
20240722,3,20240724,TD,9:45,10:40,-47.8,21.726,30,7.8,22
20240722,4,20240724,TD,9:45,10:40,-24.9,17.974,30,7.3,18
20240722,5,20240724,TD,9:45,10:40,-42.3,17.935,30,7.7,18
20240722,6,20240724,TD,9:45,10:40,-49.2,17.832,30,7.9,18
20240722,7,20240724,TD,9:45,10:40,-29.9,17.871,30,7.5,18
20240722,8,20240724,TD,9:45,10:40,-34.6,17.952,30,7.6,18
20240722,9,20240724,TD,9:45,10:40,-13.3,17.77,30,7.2,18
20240722,10,20240724,TD,9:45,10:40,-47.9,17.989,30,7.8,18
20240722,11,20240724,TD,9:45,10:40,-32.8,22.292,30,7.5,22
20240722,12,20240724,TD,9:45,10:40,-26.5,21.916,30,7.4,22
20240722,13,20240724,TD,9:45,10:40,-57.6,17.903,30,8,18
20240722,14,20240724,TD,9:45,10:40,-10.1,21.887,30,7.2,22
20240722,15,20240724,TD,9:45,10:40,-41.3,22.225,30,7.7,22
20240722,17,20240724,TD,9:45,10:40,-50.1,21.842,30,7.9,22
20240722,18,20240724,TD,9:45,10:40,-19.1,22.057,30,7.3,22
20240722,19,20240724,TD,9:45,10:40,-61.2,21.85,30,8,22
20240725,1,20240725,SH,12:40,13:08,-67.7,21.293,30,7.6,22
20240725,2,20240725,SH,12:40,13:08,-56.3,17.701,30,7.4,18
20240725,3,20240725,SH,12:40,13:08,-79.7,21.686,30,7.8,22
20240725,4,20240725,SH,12:40,13:08,-55.8,18.066,30,7.3,18
20240725,5,20240725,SH,12:40,13:08,-72.5,17.938,30,7.7,18
20240725,6,20240725,SH,12:40,13:08,-79.2,17.873,30,7.9,18
20240725,7,20240725,SH,12:40,13:08,-62.4,17.891,30,7.5,18
20240725,8,20240725,SH,12:40,13:08,-63.6,18.028,30,7.6,18
20240725,9,20240725,SH,12:40,13:08,-43.1,17.978,30,7.2,18
